player_id,season,season_id,competition_id,competition,group_id,group,team_id,team,club_name_raw,team_position,team_points,source_url,scraped_at
1000466,2017-2018,13,6940198,FUTBOL FEMENINO JUVENIL - CAMPEON ABSOLUTO DE MADRID,8903683,CAMPEON FEMENINO JUVENIL,4950079,C.D. TACON 'A',C.D. TACON,1,0,https://www.rffm.es/fichajugador/1000466?temporada=13,2026-08-13T06:05:28.478574+00:00
1000466,2017-2018,13,6940193,PREFERENTE FEMENINO JUVENIL,7040015,Grupo 1,4950079,C.D. TACON 'A',C.D. TACON,2,94,https://www.rffm.es/fichajugador/1000466?temporada=13,2026-08-13T06:05:28.478574+00:00
10006768,2017-2018,13,6939456,PRIMERA BENJAMIN F7,8189888,Grupo 36,2729584,S.A.D. FUNDACION RAYO VALLECANO 'I',S.A.D. FUNDACION RAYO VALLECANO,11,17,https://www.rffm.es/fichajugador/10006768?temporada=13,2026-08-13T06:05:28.492782+00:00
1000368,2017-2018,13,6938645,PRIMERA DIVISION AUTONOMICA INFANTIL,7092115,Grupo 3,300679,C.D. COLONIA MOSCARDO 'A',C.D. COLONIA MOSCARDO,5,50,https://www.rffm.es/fichajugador/1000368?temporada=13,2026-08-13T06:05:28.509823+00:00
1000389,2017-2018,13,6938711,PRIMERA INFANTIL,7573379,Grupo 2,466723,ESCUELA MUNICIPAL LA CABRERA 'A',ESCUELA MUNICIPAL LA CABRERA,11,12,https://www.rffm.es/fichajugador/1000389?temporada=13,2026-08-13T06:05:28.591004+00:00
1000121,2017-2018,13,6938402,SEGUNDA CADETE,7503931,Grupo 10,334111,E.F.M.O. BOADILLA 'C',E.F.M.O. BOADILLA,9,22,https://www.rffm.es/fichajugador/1000121?temporada=13,2026-08-13T06:05:28.643014+00:00
1000694,2017-2018,13,6933152,PRIMERA JUVENIL,7014521,Grupo 3,300175,C.F. ALALPARDO 'A',C.F. ALALPARDO,13,37,https://www.rffm.es/fichajugador/1000694?temporada=13,2026-08-13T06:05:28.671448+00:00
1000144,2017-2018,13,6938644,DIVISION DE HONOR INFANTIL,7092011,Grupo 1,2025,CIUDAD DE GETAFE SPORT CLUB 'A',ESCUELA FUTBOL CIUDAD DE GETAFE ,12,23,https://www.rffm.es/fichajugador/1000144?temporada=13,2026-08-13T06:05:28.686969+00:00
1000672,2017-2018,13,6933084,PRIMERA DIVISION AUTONOMICA JUVENIL,6997363,Grupo 1,371,ESCUELA FUTBOL CONCEPCION 'A',ESCUELA DE FUTBOL CONCEPCION,14,37,https://www.rffm.es/fichajugador/1000672?temporada=13,2026-08-13T06:05:28.715323+00:00
1000711,2017-2018,13,6938646,PREFERENTE INFANTIL,7092193,Grupo 6,2876,C.D. FERILAN 'A',C.D. FERILAN,9,25,https://www.rffm.es/fichajugador/1000711?temporada=13,2026-08-13T06:05:30.055609+00:00
1000715,2017-2018,13,6940195,PRIMERA FEMENINO JUVENIL,7528947,Grupo 3,2729563,S.A.D. FUNDACION RAYO VALLECANO 'C',S.A.D. FUNDACION RAYO VALLECANO,2,72,https://www.rffm.es/fichajugador/1000715?temporada=13,2026-08-13T06:05:30.063993+00:00
1000715,2017-2018,13,6938745,SEGUNDA INFANTIL,7513671,Grupo 25,1031993,S.A.D. FUNDACION RAYO VALLECANO 'H',S.A.D. FUNDACION RAYO VALLECANO,6,41,https://www.rffm.es/fichajugador/1000715?temporada=13,2026-08-13T06:05:30.063993+00:00
1000789,2017-2018,13,6933152,PRIMERA JUVENIL,7014469,Grupo 1,1328,ESC.FUT.BARRIO PILAR 'B',ESCUELA FUTBOL BARRIO PILAR,7,45,https://www.rffm.es/fichajugador/1000789?temporada=13,2026-08-13T06:05:30.068072+00:00
1000789,2017-2018,13,6933084,PRIMERA DIVISION AUTONOMICA JUVENIL,6997363,Grupo 1,1327,ESC.FUT.BARRIO PILAR 'A',ESCUELA FUTBOL BARRIO PILAR,6,54,https://www.rffm.es/fichajugador/1000789?temporada=13,2026-08-13T06:05:30.068072+00:00
1000754,2017-2018,13,6938400,PRIMERA CADETE,7160981,Grupo 3,1547,ESCUELA DE FUTBOL ARGANDA 'A',ESCUELA DE FUTBOL ARGANDA,6,37,https://www.rffm.es/fichajugador/1000754?temporada=13,2026-08-13T06:05:30.155297+00:00
100074,2017-2018,13,6932032,TERCERA DE AFICIONADOS,7009289,Grupo 11,4939963,ESC. MUN. FUT. VALDEMORO 'B',ESC. DE FUT. VALDEMORO,8,51,https://www.rffm.es/fichajugador/100074?temporada=13,2026-08-13T06:05:30.292071+00:00
1000744,2017-2018,13,6938400,PRIMERA CADETE,7161640,Grupo 7,3360994,C.F. FUENLABRADA S.A.D. 'C',C.F. FUENLABRADA S.A.D.,2,62,https://www.rffm.es/fichajugador/1000744?temporada=13,2026-08-13T06:05:30.296316+00:00
1000744,2017-2018,13,6938399,PREFERENTE CADETE,7091956,Grupo 4,2174,C.F. FUENLABRADA S.A.D. 'A',C.F. FUENLABRADA S.A.D.,2,70,https://www.rffm.es/fichajugador/1000744?temporada=13,2026-08-13T06:05:30.296316+00:00
1000744,2017-2018,13,6938395,PRIMERA DIVISION AUTONOMICA CADETE,7091620,Grupo 2,166,ATLETICO DE PINTO 'A',ATLETICO DE PINTO,7,47,https://www.rffm.es/fichajugador/1000744?temporada=13,2026-08-13T06:05:30.296316+00:00
1000806,2017-2018,13,6938400,PRIMERA CADETE,7161619,Grupo 6,1795,CLUB POLID. PARLA ESCUELA 'A',CLUB POLID. PARLA ESCUELA,2,59,https://www.rffm.es/fichajugador/1000806?temporada=13,2026-08-13T06:05:30.330883+00:00
1000823,2017-2018,13,6938646,PREFERENTE INFANTIL,7092193,Grupo 6,52,REAL C.D. CARABANCHEL 'B',REAL C.D. CARABANCHEL,14,18,https://www.rffm.es/fichajugador/1000823?temporada=13,2026-08-13T06:05:30.346306+00:00
1000995,2017-2018,13,6938745,SEGUNDA INFANTIL,7510453,Grupo 1,6816917,C.D. BECERRIL DE LA SIERRA ,C.D. BECERRIL DE LA SIERRA,14,2,https://www.rffm.es/fichajugador/1000995?temporada=13,2026-08-13T06:05:30.679279+00:00
1000971,2017-2018,13,6938745,SEGUNDA INFANTIL,7513592,Grupo 24,466741,CLUB SAN JOSE DEL PARQUE 'B',CLUB SAN JOSE DEL PARQUE,4,51,https://www.rffm.es/fichajugador/1000971?temporada=13,2026-08-13T06:05:30.737281+00:00
