player_id,season,season_id,competition_id,competition,group_id,group,team_id,team,club_name_raw,team_position,team_points,source_url,scraped_at
10000484,2019-2020,15,10724127,PRIMERA BENJAMIN F7,11826406,Grupo 55,846755,C.D.E. DEPORTIVO PARLA ,C.D.E. DEPORTIVO PARLA,10,9,https://www.rffm.es/fichajugador/10000484?temporada=15,2026-08-09T04:07:04.127800+00:00
10000591,2019-2020,15,10724127,PRIMERA BENJAMIN F7,11599467,Grupo 68,300149,C.D. MUNICIPAL ARROYOMOLINOS 'D',C.D. MUNICIPAL ARROYOMOLINOS,7,21,https://www.rffm.es/fichajugador/10000591?temporada=15,2026-08-09T04:07:04.129392+00:00
10001168,2019-2020,15,10723465,PREFERENTE FEMENINO JUVENIL,10775244,Grupo 1,1032391,C.D. MOSTOLES U.R.J.C. 'A',C.D. MOSTOLES U.R.J.C.,9,35,https://www.rffm.es/fichajugador/10001168?temporada=15,2026-08-09T04:07:04.753762+00:00
10000861,2019-2020,15,10723320,PRIMERA CADETE,11189135,Grupo 3,1405,DEPORTIVO A.V. SANTA ANA 'B',DEPORTIVO A.V. SANTA ANA,9,25,https://www.rffm.es/fichajugador/10000861?temporada=15,2026-08-09T04:07:04.770518+00:00
10001219,2019-2020,15,10723352,SEGUNDA INFANTIL,11210510,Grupo 1,846697,ATLETICO VILLALBA 'C',ATLETICO VILLALBA,11,5,https://www.rffm.es/fichajugador/10001219?temporada=15,2026-08-09T04:07:04.772772+00:00
10000539,2019-2020,15,10724127,PRIMERA BENJAMIN F7,11826406,Grupo 55,846755,C.D.E. DEPORTIVO PARLA ,C.D.E. DEPORTIVO PARLA,10,9,https://www.rffm.es/fichajugador/10000539?temporada=15,2026-08-09T04:07:04.775435+00:00
1000121,2019-2020,15,10723276,SEGUNDA JUVENIL,10788237,Grupo 3,4941233,E.F.M.O. BOADILLA 'C',E.F.M.O. BOADILLA,3,44,https://www.rffm.es/fichajugador/1000121?temporada=15,2026-08-09T04:07:04.823845+00:00
10000572,2019-2020,15,10724127,PRIMERA BENJAMIN F7,11826406,Grupo 55,846755,C.D.E. DEPORTIVO PARLA ,C.D.E. DEPORTIVO PARLA,10,9,https://www.rffm.es/fichajugador/10000572?temporada=15,2026-08-09T04:07:04.830993+00:00
10000023,2019-2020,15,10723377,PREFERENTE ALEVIN,11231685,Grupo 1,6819635,C.D.E. F.P.A. LAS ROZAS 'A',C.D.E. F.P.A. LAS ROZAS,1,57,https://www.rffm.es/fichajugador/10000023?temporada=15,2026-08-09T04:07:04.924909+00:00
1000144,2019-2020,15,10723319,PREFERENTE CADETE,10867428,Grupo 3,2024,E.F. CIUDAD DE GETAFE 'A',ESCUELA FUTBOL CIUDAD DE GETAFE ,7,30,https://www.rffm.es/fichajugador/1000144?temporada=15,2026-08-09T04:07:05.412874+00:00
10001482,2019-2020,15,10723352,SEGUNDA INFANTIL,11212589,Grupo 22,4946109,A.D. CALASANZ POZUELO 'C',A.D. CALASANZ POZUELO,2,48,https://www.rffm.es/fichajugador/10001482?temporada=15,2026-08-09T04:07:05.413182+00:00
10000655,2019-2020,15,10724127,PRIMERA BENJAMIN F7,11468543,Grupo 25,10642641,C.D. ESTUDIANTES LAS TABLAS 'F',C.D. ESTUDIANTES LAS TABLAS,11,10,https://www.rffm.es/fichajugador/10000655?temporada=15,2026-08-09T04:07:05.459488+00:00
10001677,2019-2020,15,10724127,PRIMERA BENJAMIN F7,11356792,Grupo 8,2196,C.D. VALDETORRES ,C.D. VALDETORRES,9,1,https://www.rffm.es/fichajugador/10001677?temporada=15,2026-08-09T04:07:05.535719+00:00
10001630,2019-2020,15,10723378,PRIMERA ALEVIN,11212006,Grupo 3,2194,C.D. VALDETORRES ,C.D. VALDETORRES,13,12,https://www.rffm.es/fichajugador/10001630?temporada=15,2026-08-09T04:07:05.540128+00:00
10001646,2019-2020,15,10724090,PREFERENTE BENJAMIN F7,11048817,Grupo 4,1986,C.D.E. ACADEMIA DE FUTBOL ALCOBENDAS 'B',C.D.E. ACADEMIA DE FUTBOL ALCOBENDAS,12,1,https://www.rffm.es/fichajugador/10001646?temporada=15,2026-08-09T04:07:05.546746+00:00
10001497,2019-2020,15,10723480,PRIMERA FEMENINO JUVENIL,11435979,Grupo 2,10932705,C.D. FUTBOL FEMENINO OLYMPIA LAS ROZAS 'B',C.D. FUTBOL FEMENINO OLYMPIA LAS ROZAS,9,23,https://www.rffm.es/fichajugador/10001497?temporada=15,2026-08-09T04:07:06.029853+00:00
10001638,2019-2020,15,10723352,SEGUNDA INFANTIL,11210763,Grupo 6,2345327,LA MORALEJA C.F. 'B',LA MORALEJA C.F.,5,34,https://www.rffm.es/fichajugador/10001638?temporada=15,2026-08-09T04:07:06.037507+00:00
10001775,2019-2020,15,10723352,SEGUNDA INFANTIL,11210763,Grupo 6,2345327,LA MORALEJA C.F. 'B',LA MORALEJA C.F.,5,34,https://www.rffm.es/fichajugador/10001775?temporada=15,2026-08-09T04:07:06.037859+00:00
10001759,2019-2020,15,10724090,PREFERENTE BENJAMIN F7,11048817,Grupo 4,1986,C.D.E. ACADEMIA DE FUTBOL ALCOBENDAS 'B',C.D.E. ACADEMIA DE FUTBOL ALCOBENDAS,12,1,https://www.rffm.es/fichajugador/10001759?temporada=15,2026-08-09T04:07:06.681376+00:00
10001767,2019-2020,15,10723378,PRIMERA ALEVIN,11212006,Grupo 3,2194,C.D. VALDETORRES ,C.D. VALDETORRES,13,12,https://www.rffm.es/fichajugador/10001767?temporada=15,2026-08-09T04:07:06.685739+00:00
10001810,2019-2020,15,10724090,PREFERENTE BENJAMIN F7,11048817,Grupo 4,1985,C.D.E. ACADEMIA DE FUTBOL ALCOBENDAS 'A',C.D.E. ACADEMIA DE FUTBOL ALCOBENDAS,5,27,https://www.rffm.es/fichajugador/10001810?temporada=15,2026-08-09T04:07:06.747383+00:00
10001810,2019-2020,15,10723391,SEGUNDA ALEVIN,11232288,Grupo 3,382054,C.D.E. ACADEMIA DE FUTBOL ALCOBENDAS 'C',C.D.E. ACADEMIA DE FUTBOL ALCOBENDAS,10,17,https://www.rffm.es/fichajugador/10001810?temporada=15,2026-08-09T04:07:06.747383+00:00
10001842,2019-2020,15,10724090,PREFERENTE BENJAMIN F7,11048817,Grupo 4,1985,C.D.E. ACADEMIA DE FUTBOL ALCOBENDAS 'A',C.D.E. ACADEMIA DE FUTBOL ALCOBENDAS,5,27,https://www.rffm.es/fichajugador/10001842?temporada=15,2026-08-09T04:07:06.751840+00:00
