match_id,official_kind,official_id,official_name,role_raw,source_url,scraped_at
1063556,referee,4910,"SIMON GARCIA, SERGIO",Arbitro principal,https://www.rffm.es/acta-partido/1063556,2026-08-09T13:09:11.065495+00:00
1063556,field_delegate,,"COTO DELEYTO, CARLOS",delegado_campo,https://www.rffm.es/acta-partido/1063556,2026-08-09T13:09:11.065495+00:00
1063554,referee,1170785,"GOMEZ ALVAREZ, ANGEL",Arbitro principal,https://www.rffm.es/acta-partido/1063554,2026-08-09T13:09:11.093944+00:00
1063554,field_delegate,,"HERNANDEZ , CHRISTIAN ALONSO CISNEROS",delegado_campo,https://www.rffm.es/acta-partido/1063554,2026-08-09T13:09:11.093944+00:00
1063557,referee,771863,"BLANCO GONZALEZ, RUBEN",Arbitro principal,https://www.rffm.es/acta-partido/1063557,2026-08-09T13:09:11.132117+00:00
1063557,field_delegate,,"MARTINEZ CABAÑAS, ADRIAN",delegado_campo,https://www.rffm.es/acta-partido/1063557,2026-08-09T13:09:11.132117+00:00
1063551,referee,5105,"CARDERO ARRANZ, SANTIAGO",Arbitro principal,https://www.rffm.es/acta-partido/1063551,2026-08-09T13:09:11.330821+00:00
1063551,field_delegate,,"SAURAS JIMENEZ, LUIS MARIA",delegado_campo,https://www.rffm.es/acta-partido/1063551,2026-08-09T13:09:11.330821+00:00
1063553,referee,719275,"MADROÑAL LORENTE, IVAN",Arbitro principal,https://www.rffm.es/acta-partido/1063553,2026-08-09T13:09:11.365498+00:00
1063553,field_delegate,,"MESONERO PEREZ, JOEL",delegado_campo,https://www.rffm.es/acta-partido/1063553,2026-08-09T13:09:11.365498+00:00
1063555,referee,718977,"KOURTAM CHEHLAOUI, KHALID",Arbitro principal,https://www.rffm.es/acta-partido/1063555,2026-08-09T13:09:11.387421+00:00
1063555,field_delegate,,"HIJOSA GARCÍA, CARLOS",delegado_campo,https://www.rffm.es/acta-partido/1063555,2026-08-09T13:09:11.387421+00:00
