match_id,team_id,player_id,player_name_raw,minute,minute_raw,card_type_raw,card_type_label,is_second_yellow,source_url,scraped_at
1037481,2204,242754,"LLAMAS SAEZ, CARLOS",88,88,100,amarilla,False,https://www.rffm.es/acta-partido/1037481,2026-08-13T03:13:31.958478+00:00
1037481,2204,6616750,"MABOM NJIKI, RYAN SMITH",89,89,100,amarilla,False,https://www.rffm.es/acta-partido/1037481,2026-08-13T03:13:31.958478+00:00
1037481,1593,324217,"PEREZ MARTINEZ GANDIA, JAIME",89,89,100,amarilla,False,https://www.rffm.es/acta-partido/1037481,2026-08-13T03:13:31.958478+00:00
1037484,562,235936,"ALCOLADO SEGURA, FRANCISCO",31,31,100,amarilla,False,https://www.rffm.es/acta-partido/1037484,2026-08-13T03:13:31.959607+00:00
1037484,562,236375,"LOPEZ OVIEDO, GABRIEL",43,43,100,amarilla,False,https://www.rffm.es/acta-partido/1037484,2026-08-13T03:13:31.959607+00:00
1037484,562,328006,"HELGUERA GRANJA, IVAN",50,50,100,amarilla,False,https://www.rffm.es/acta-partido/1037484,2026-08-13T03:13:31.959607+00:00
1037484,562,241951,"TAVARES PULIDO, RAUL",73,73,100,amarilla,False,https://www.rffm.es/acta-partido/1037484,2026-08-13T03:13:31.959607+00:00
1037484,562,236375,"LOPEZ OVIEDO, GABRIEL",74,74,100,amarilla,True,https://www.rffm.es/acta-partido/1037484,2026-08-13T03:13:31.959607+00:00
1037484,562,8791463,"LAROTONDA, CHRISTIAN",83,83,100,amarilla,False,https://www.rffm.es/acta-partido/1037484,2026-08-13T03:13:31.959607+00:00
1037486,2204,242754,"LLAMAS SAEZ, CARLOS",62,62,100,amarilla,False,https://www.rffm.es/acta-partido/1037486,2026-08-13T03:13:31.973303+00:00
1037486,95,5025389,"GIL FERNANDEZ, ALVARO",77,77,100,amarilla,False,https://www.rffm.es/acta-partido/1037486,2026-08-13T03:13:31.973303+00:00
1037483,1593,7088309,"DE LOS RIOS ZARZOSA ANORO, XAVIER",54,54,100,amarilla,False,https://www.rffm.es/acta-partido/1037483,2026-08-13T03:13:32.077329+00:00
1037485,562,8791463,"LAROTONDA, CHRISTIAN",73,73,100,amarilla,False,https://www.rffm.es/acta-partido/1037485,2026-08-13T03:13:32.094831+00:00
1037487,1593,439362,"IZQUIERDO GONZALEZ, GABRIEL",13,13,100,amarilla,False,https://www.rffm.es/acta-partido/1037487,2026-08-13T03:13:32.096334+00:00
1037487,1593,324217,"PEREZ MARTINEZ GANDIA, JAIME",67,67,100,amarilla,False,https://www.rffm.es/acta-partido/1037487,2026-08-13T03:13:32.096334+00:00
1037487,1593,327303,"ROLDAN ALONSO, CARLOS",75,75,100,amarilla,False,https://www.rffm.es/acta-partido/1037487,2026-08-13T03:13:32.096334+00:00
1037487,1593,7088309,"DE LOS RIOS ZARZOSA ANORO, XAVIER",78,78,100,amarilla,False,https://www.rffm.es/acta-partido/1037487,2026-08-13T03:13:32.096334+00:00
