match_id,official_kind,official_id,official_name,role_raw,source_url,scraped_at
5534284,referee,103175384,"SAINZ MUÑOZ, SERGIO",Arbitro principal,https://www.rffm.es/acta-partido/5534284,2026-08-05T02:06:34.870710+00:00
5534282,referee,100247074,"ELVIAS LOZANO, ADRIÁN",Arbitro principal,https://www.rffm.es/acta-partido/5534282,2026-08-05T02:06:35.065753+00:00
5534282,field_delegate,,"GONZALEZ CASTRO, GUILLERMO",delegado_campo,https://www.rffm.es/acta-partido/5534282,2026-08-05T02:06:35.065753+00:00
5535691,referee,103175384,"SAINZ MUÑOZ, SERGIO",Arbitro principal,https://www.rffm.es/acta-partido/5535691,2026-08-05T02:06:35.164710+00:00
5535691,field_delegate,,"SIERRA BENITO, RAUL",delegado_campo,https://www.rffm.es/acta-partido/5535691,2026-08-05T02:06:35.164710+00:00
5534279,referee,100247074,"ELVIAS LOZANO, ADRIÁN",Arbitro principal,https://www.rffm.es/acta-partido/5534279,2026-08-05T02:06:35.176181+00:00
5534286,referee,103175384,"SAINZ MUÑOZ, SERGIO",Arbitro principal,https://www.rffm.es/acta-partido/5534286,2026-08-05T02:06:35.177443+00:00
5534286,field_delegate,,"ILLANA ELVIRA, HECTOR",delegado_campo,https://www.rffm.es/acta-partido/5534286,2026-08-05T02:06:35.177443+00:00
5534281,referee,100247074,"ELVIAS LOZANO, ADRIÁN",Arbitro principal,https://www.rffm.es/acta-partido/5534281,2026-08-05T02:06:35.301181+00:00
5534281,field_delegate,,"RODRIGUEZ VALERA, JOSE MANUEL",delegado_campo,https://www.rffm.es/acta-partido/5534281,2026-08-05T02:06:35.301181+00:00
5534288,referee,103175384,"SAINZ MUÑOZ, SERGIO",Arbitro principal,https://www.rffm.es/acta-partido/5534288,2026-08-05T02:06:36.726096+00:00
5534283,referee,100247074,"ELVIAS LOZANO, ADRIÁN",Arbitro principal,https://www.rffm.es/acta-partido/5534283,2026-08-05T02:06:36.733507+00:00
5534292,referee,103176008,"SIMON AGUEDA, DIEGO",Arbitro principal,https://www.rffm.es/acta-partido/5534292,2026-08-05T02:06:36.736645+00:00
5534292,field_delegate,,"RODRIGUEZ VALERA, JOSE MANUEL",delegado_campo,https://www.rffm.es/acta-partido/5534292,2026-08-05T02:06:36.736645+00:00
5535701,referee,103176008,"SIMON AGUEDA, DIEGO",Arbitro principal,https://www.rffm.es/acta-partido/5535701,2026-08-05T02:06:36.816945+00:00
5534290,referee,103176008,"SIMON AGUEDA, DIEGO",Arbitro principal,https://www.rffm.es/acta-partido/5534290,2026-08-05T02:06:36.984166+00:00
5534287,referee,103175384,"SAINZ MUÑOZ, SERGIO",Arbitro principal,https://www.rffm.es/acta-partido/5534287,2026-08-05T02:06:37.036007+00:00
5534287,field_delegate,,"MARTIN PORTUGUES SANCHEZ, ALEJANDRO",delegado_campo,https://www.rffm.es/acta-partido/5534287,2026-08-05T02:06:37.036007+00:00
5534293,referee,103176008,"SIMON AGUEDA, DIEGO",Arbitro principal,https://www.rffm.es/acta-partido/5534293,2026-08-05T02:06:37.041989+00:00
5534291,referee,103176008,"SIMON AGUEDA, DIEGO",Arbitro principal,https://www.rffm.es/acta-partido/5534291,2026-08-05T02:06:37.045553+00:00
5534291,field_delegate,,"IGLESIAS DAGANZO, AARON",delegado_campo,https://www.rffm.es/acta-partido/5534291,2026-08-05T02:06:37.045553+00:00
5534298,referee,103173577,"JIMENEZ ORTIZ, CRISTIAN",Arbitro principal,https://www.rffm.es/acta-partido/5534298,2026-08-05T02:06:38.258406+00:00
5534296,referee,103173577,"JIMENEZ ORTIZ, CRISTIAN",Arbitro principal,https://www.rffm.es/acta-partido/5534296,2026-08-05T02:06:38.451152+00:00
5534296,field_delegate,,"MARTIN PORTUGUES SANCHEZ, ALEJANDRO",delegado_campo,https://www.rffm.es/acta-partido/5534296,2026-08-05T02:06:38.451152+00:00
5534297,referee,103173577,"JIMENEZ ORTIZ, CRISTIAN",Arbitro principal,https://www.rffm.es/acta-partido/5534297,2026-08-05T02:06:38.457940+00:00
5534295,referee,103173577,"JIMENEZ ORTIZ, CRISTIAN",Arbitro principal,https://www.rffm.es/acta-partido/5534295,2026-08-05T02:06:38.499167+00:00
5534303,referee,101721594,"ARANDA GUTIERREZ, VICTOR",Arbitro principal,https://www.rffm.es/acta-partido/5534303,2026-08-05T02:06:38.502316+00:00
5535692,referee,103173577,"JIMENEZ ORTIZ, CRISTIAN",Arbitro principal,https://www.rffm.es/acta-partido/5535692,2026-08-05T02:06:38.546702+00:00
5535692,field_delegate,,"CUADRADO PIZARRO, ADRIAN",delegado_campo,https://www.rffm.es/acta-partido/5535692,2026-08-05T02:06:38.546702+00:00
5535693,referee,101721594,"ARANDA GUTIERREZ, VICTOR",Arbitro principal,https://www.rffm.es/acta-partido/5535693,2026-08-05T02:06:38.736496+00:00
5535693,field_delegate,,"LARGACHA YAGUE, JAIME",delegado_campo,https://www.rffm.es/acta-partido/5535693,2026-08-05T02:06:38.736496+00:00
5534302,referee,101721594,"ARANDA GUTIERREZ, VICTOR",Arbitro principal,https://www.rffm.es/acta-partido/5534302,2026-08-05T02:06:38.742917+00:00
5534302,field_delegate,,"IGLESIAS DAGANZO, AARON",delegado_campo,https://www.rffm.es/acta-partido/5534302,2026-08-05T02:06:38.742917+00:00
5546391,referee,103173003,"GUTIÉRREZ-CABELLO VARA, ARITZ",Arbitro principal,https://www.rffm.es/acta-partido/5546391,2026-08-05T02:06:39.159285+00:00
5534304,referee,101721594,"ARANDA GUTIERREZ, VICTOR",Arbitro principal,https://www.rffm.es/acta-partido/5534304,2026-08-05T02:06:39.776255+00:00
5534304,field_delegate,,"ILLANA ELVIRA, HECTOR",delegado_campo,https://www.rffm.es/acta-partido/5534304,2026-08-05T02:06:39.776255+00:00
5546394,referee,103173003,"GUTIÉRREZ-CABELLO VARA, ARITZ",Arbitro principal,https://www.rffm.es/acta-partido/5546394,2026-08-05T02:06:39.882119+00:00
5534307,referee,101721594,"ARANDA GUTIERREZ, VICTOR",Arbitro principal,https://www.rffm.es/acta-partido/5534307,2026-08-05T02:06:39.890171+00:00
5534306,referee,101721594,"ARANDA GUTIERREZ, VICTOR",Arbitro principal,https://www.rffm.es/acta-partido/5534306,2026-08-05T02:06:39.915114+00:00
5535702,referee,101721594,"ARANDA GUTIERREZ, VICTOR",Arbitro principal,https://www.rffm.es/acta-partido/5535702,2026-08-05T02:06:40.334371+00:00
5535702,field_delegate,,"MARTIN PORTUGUES SANCHEZ, ALEJANDRO",delegado_campo,https://www.rffm.es/acta-partido/5535702,2026-08-05T02:06:40.334371+00:00
5534308,referee,101721594,"ARANDA GUTIERREZ, VICTOR",Arbitro principal,https://www.rffm.es/acta-partido/5534308,2026-08-05T02:06:40.337716+00:00
5534308,field_delegate,,"RODRIGUEZ VALERA, JOSE MANUEL",delegado_campo,https://www.rffm.es/acta-partido/5534308,2026-08-05T02:06:40.337716+00:00
5534313,referee,5060,"ARROYO TUEROS, JOSE ADRIAN",Arbitro principal,https://www.rffm.es/acta-partido/5534313,2026-08-05T02:06:40.577406+00:00
5534309,referee,5060,"ARROYO TUEROS, JOSE ADRIAN",Arbitro principal,https://www.rffm.es/acta-partido/5534309,2026-08-05T02:06:40.582333+00:00
5534311,referee,5060,"ARROYO TUEROS, JOSE ADRIAN",Arbitro principal,https://www.rffm.es/acta-partido/5534311,2026-08-05T02:06:40.850521+00:00
5534312,referee,5060,"ARROYO TUEROS, JOSE ADRIAN",Arbitro principal,https://www.rffm.es/acta-partido/5534312,2026-08-05T02:06:41.740343+00:00
